id,price
175,1833.5757
176,4565.1406
177,3573.1038
178,2550.6587
179,3436.4507
180,3471.4116
181,1712.2833
182,928.6764
183,1594.6617
184,696.2208
185,3991.3618
186,905.9964
187,863.75195
188,515.2489
189,1841.7504
190,2291.2634
191,688.00726
192,893.4662
193,6196.362
194,3999.4778
195,2516.051
196,633.8842
197,12791.217
198,687.56494
199,8672.735
200,9657.78
201,6513.2896
202,746.4178
203,746.3104
204,6450.877
205,3570.8557
206,632.0124
207,2937.0657
208,922.9828
209,8229.405
210,2633.2522
211,6875.472
212,11471.124
213,409.67557
214,1188.1337
215,920.8662
216,2633.208
217,2603.0764
218,794.2937
219,1323.2904
220,2228.378
221,2064.2434
222,9289.521
223,1021.40027
224,1229.625
225,4514.4297
226,3784.6465
227,1893.2649
228,6476.261
229,1898.6228
230,5102.5205
231,1469.44
232,1060.6838
233,1609.3507
234,959.3859
235,8867.802
236,1257.7805
237,961.91327
238,4163.034
239,8464.453
240,6022.529
241,941.8611
242,15718.997
243,4511.608
244,464.9386
245,1045.8732
246,2530.7395
247,7387.146
248,10931.062
249,5411.595
250,5313.01
251,1527.202
252,2734.9558
253,5003.8843
254,5186.098
255,1354.2902
256,632.8195
257,2004.0521
258,766.2045
259,14722.031
260,6486.794
261,4784.5435
262,1807.6176
263,3645.7056
264,839.19196
265,2277.9202
266,8709.383
267,1749.7733
268,1066.1414
269,8927.447
270,7513.0503
271,697.25824
272,4432.265
273,5085.4077
274,533.21277
275,888.8128
276,6236.8027
277,509.4257
278,6734.803
279,8604.65
280,1580.129
281,2695.315
282,4085.4036
283,9169.97
284,9028.615
285,11080.997
286,5034.074
287,16230.194
288,1697.1796
289,6208.0684
290,400.6667
291,8614.227
292,17960.145
293,926.81744
294,7562.577
295,1753.1636
296,2164.855
297,679.068
298,306.65335
299,5572.821
300,2030.4366
301,1119.4502
302,3746.1768
303,5834.401
304,5826.264
305,8607.484
306,1107.1251
307,1024.3885
308,1735.705
309,2137.1372
310,1751.9143
311,533.06085
312,7687.166
313,5203.4795
314,2386.3267
315,10087.847
316,764.90735
317,1073.9742
318,915.111
319,8161.8374
320,4937.42
321,521.1596
322,441.6409
323,518.6065
324,928.2213
325,5528.3213
326,1630.139
327,1806.1597
328,6558.975
329,667.1509
330,17588.645
331,2276.4233
332,877.073
333,8598.7705
334,3375.2048
335,1790.5586
336,14644.749
337,990.2384
338,875.1907
339,5904.2603
340,644.7938
341,1576.7805
342,608.5426
343,4588.0776
344,4378.5273
345,1766.1366
346,714.41046
347,2534.658
348,4828.787
349,845.2471
350,3342.9229
351,477.93057
352,2743.0046
353,1954.3234
354,610.77136
355,1486.2316
356,708.17346
357,11635.685
358,1475.4122
359,522.73926
360,1029.423
361,8130.0693
362,587.14734
363,9019.015
364,3355.5918
365,769.24225
366,743.43713
367,4461.843
368,1728.3741
369,630.9856
370,604.2314
371,753.92395
372,6534.954
373,952.20337
374,446.59518
375,843.58014
376,662.2237
377,4250.4043
378,2772.4424
379,622.1224
380,4487.4766
381,536.2882
382,809.05194
383,9815.436
384,1083.3074
385,822.5767
386,16286.117
387,12202.391
388,872.2767
389,756.3171
390,2632.6047
391,923.08606
392,8614.988
393,605.6955
394,1949.1871
395,4844.448
396,792.81464
397,2001.0709
398,1088.4708
399,2279.0598
400,5027.52
401,685.9343
402,2537.5635
403,10576.73
404,1318.7664
405,1176.2715
406,592.83093
407,17528.951
408,2036.8604
409,5774.937
410,825.551
411,741.84875
412,4455.3413
413,1427.5684
414,7139.886
415,878.35913
416,1386.2542
417,7849.976
418,316.6264
419,4911.744
420,13664.826
421,4311.969
422,4874.9453
423,971.0268
424,1252.0878
425,465.45154
426,807.2667
427,14937.253
428,1716.6735
429,7589.9717
430,3975.8262
431,16655.787
432,2066.336
433,2985.906
434,608.4371
435,3220.7058
436,2393.3735
437,1147.6122
438,6916.2134
439,601.4107
440,3595.8398
441,1532.0591
442,836.283
443,659.3303
444,939.1011
445,1089.7046
446,2283.6418
447,5623.364
448,816.5417
449,2319.0833
450,726.99884
451,1193.165
452,6764.681
453,6416.6875
454,2901.483
455,4307.952
456,1098.4313
457,12316.622
458,3998.6821
459,5021.396
460,12075.044
461,525.0386
462,793.76953
463,564.7781
464,924.46027
465,4149.645
466,823.9517
467,4106.175
468,4601.968
469,1354.3235
470,2531.7817
471,2264.864
472,2372.486
473,7056.744
474,1265.8215
475,1099.9435
476,16186.456
477,5318.3184
478,2721.7048
479,10795.115
480,808.65735
481,5470.331
482,10847.508
483,15164.243
484,1246.9086
485,4246.9
486,11890.936
487,3166.8765
488,2521.6575
489,1959.4264
490,666.0458
491,822.71826
492,4663.5435
493,9352.624
494,2387.42
495,894.9221
496,2286.4915
497,5223.542
498,1816.6266
499,4123.164
500,10079.225
501,646.7885
502,9363.185
503,1420.057
504,532.6098
505,4708.9956
506,611.2946
507,3751.3274
508,1794.9263
509,1091.7468
510,1409.4802
511,618.3185
512,1032.8622
513,3801.6606
514,3182.9211
515,15111.147
516,4590.2856
517,6857.034
518,1144.2483
519,1928.4126
520,5730.05
521,2019.151
522,762.6867
523,6211.5034
524,9391.5
525,1802.5839
526,1298.6454
527,2330.6567
528,4823.536
529,4894.652
530,2677.6873
531,2335.2148
532,2898.2173
533,7130.684
534,2544.5159
535,15272.735
536,14982.323
537,4742.863
538,1982.6564
539,2014.1846
540,10589.386
541,10579.175
542,688.64294
543,15971.856
544,693.07214
545,7557.281
546,9910.024
547,1823.2206
548,911.60376
549,8229.369
550,548.16187
551,981.61896
552,6622.4727
553,1642.698
554,2494.5046
555,15343.633
556,4913.5483
557,9884.806
558,1448.2162
559,2875.838
560,815.2574
561,2660.552
562,689.6668
563,4227.6196
564,5519.2446
565,2460.7695
566,2516.2664
567,2231.9312
568,5532.524
569,1841.8322
570,1223.5469
571,4350.307
572,15909.577
573,14968.913
574,5136.1104
575,627.705
576,4563.623
577,1161.0154
578,615.1615
579,3744.586
580,2195.629
581,904.26434
582,932.1396
583,483.2996
584,8146.7524
585,1660.0566
586,959.7853
587,924.9212
588,2736.538
589,3645.1091
590,1763.7299
591,560.8317
592,909.36896
593,697.15845
594,8825.935
595,1225.6964
596,14612.155
597,944.52905
598,1144.5286
599,3276.3833
600,2356.6401
601,8338.74
602,2318.2131
603,9981.043
604,649.7978
605,1164.5953
606,872.20123
607,5287.226
608,2293.6016
609,607.33624
610,1775.3071
611,907.8828
612,3528.9795
613,3213.708
614,1028.1366
615,492.9164
616,695.74255
617,3281.112
618,13769.11
619,10658.16
620,850.3148
621,594.0606
622,876.56433
623,2243.0898
624,4790.5024
625,15767.514
626,1047.344
627,781.098
628,1737.6853
629,3748.4426
630,2572.8647
631,10490.703
632,1197.0968
633,1087.9668
634,3834.7607
635,7673.643
636,4254.928
637,1095.833
638,13772.4
639,4737.5747
640,6979.262
641,533.0092
642,815.4572
643,4683.8086
644,1009.8672
645,764.995
646,1905.015
647,1755.4253
648,4870.485
649,1820.8086
650,3520.149
651,15693.982
652,1313.7875
653,1987.146
654,977.5773
655,17397.396
656,2757.9438
657,1210.6787
658,940.64307
659,991.40424
660,2894.5374
661,972.9488
662,4399.1147
663,626.73083
664,368.4125
665,961.11554
666,5895.8555
667,3542.2021
668,17082.496
669,14937.632
670,1924.5894
671,15105.569
672,1344.7687
673,3492.1777
674,1043.5074
675,6512.8804
676,3807.7937
677,1637.2952
678,1116.3104
679,1282.7529
680,682.48145
681,8510.432
682,1944.513
683,1352.4244
684,4142.3027
685,650.7867
686,1469.0411
687,2498.0256
688,690.27466
689,16003.183
690,2872.866
691,763.99066
692,1081.7046
693,8261.9
694,5882.3784
695,13030.306
696,775.99304
697,3183.6406
698,548.3886
699,1159.4193
700,1020.7318
701,2803.3552
702,740.746
703,2485.7754
704,4219.7295
705,768.58374
706,401.87207
707,5467.454
708,917.78357
709,653.51465
710,6749.7144
711,4811.474
712,671.6284
713,830.7884
714,620.74176
715,688.1196
716,1294.275
717,5809.0156
718,14990.035
719,7197.4644
720,12395.314
721,4115.348
722,606.2246
723,2220.2043
724,2842.7131
725,4982.4116
726,967.94366
727,688.39606
728,1534.7183
729,10180.287
730,12937.834
731,1989.063
732,730.4222
733,4648.629
734,5034.7856
735,10560.652
736,7093.9956
737,1955.4608
738,615.8611
739,5107.2246
740,2681.9824
741,6004.6416
742,5098.461
743,700.1814
744,11345.799
745,16312.071
746,817.26904
747,1065.177
748,1733.8303
749,674.4053
750,1134.2302
751,1865.9988
752,5276.9653
753,3731.959
754,811.43164
755,3020.625
756,9183.458
757,1857.8594
758,2373.9944
759,13484.548
760,8151.169
761,1350.6725
762,1364.1709
763,1853.4176
764,4336.022
765,1900.6113
766,5558.01
767,4561.331
768,942.68005
769,669.47375
770,5136.5894
771,629.8301
772,875.6741
773,519.1387
774,4097.3257
775,4435.8994
776,936.832
777,1039.8246
778,6379.155
779,5838.292
780,6667.035
781,5524.945
782,597.3106
783,4468.455
784,731.0429
785,1796.2429
786,743.677
787,4668.804
788,1731.9078
789,607.83185
790,4332.957
791,886.3884
792,4557.265
793,608.18335
794,1387.8198
795,5279.441
796,2846.405
797,6432.0024
798,14696.51
799,650.4152
800,710.8453
801,1448.9434
802,787.75385
803,13458.061
804,784.0627
805,1444.891
806,1910.1437
807,1881.5393
808,593.1817
809,604.51465
810,671.75995
811,4332.1294
812,606.3495
813,1814.8591
814,1016.66187
815,5812.519
816,5020.3926
817,5450.2544
818,2000.9816
819,556.3581
820,5147.3447
821,1599.6146
822,4277.9785
823,3551.3384
824,608.3864
825,1415.1477
826,809.324
827,1592.8541
828,5091.319
829,3799.0925
830,2593.6514
831,4476.094
832,522.22644
833,2336.7236
834,5390.6787
835,9968.4375
836,529.416
837,5509.2876
838,1561.9646
839,7046.6406
840,1218.2555
841,2328.5146
842,597.302
843,1921.8157
844,2742.928
845,9241.271
846,906.5314
847,1873.7561
848,14943.842
849,692.5488
850,1471.832
851,8261.283
852,1059.3722
853,473.5876
854,5581.2285
855,2196.9897
856,1854.7565
857,1875.4073
858,1255.2755
859,6344.71
860,12439.636
861,1732.1686
862,2234.1353
863,686.43536
864,813.42865
865,725.0453
866,2384.5476
867,725.5354
868,10462.354
869,2150.7742
870,2432.8103
871,987.87506
872,14936.174
873,2153.4275
874,781.7209
875,1321.3256
876,1100.6809
877,746.02673
878,1911.5115
879,9978.359
880,2701.5605
881,4217.94
882,5489.642
883,731.9091
884,2967.8193
885,5729.322
886,856.4294
887,468.4889
888,631.81494
889,1112.5962
890,7252.5293
891,669.12
892,2644.3325
893,968.1356
894,4591.135
895,766.14185
896,3713.6377
897,990.89014
898,551.79083
899,3491.2866
900,4380.8574
901,842.5376
902,4933.334
903,570.66473
904,868.3302
905,1074.153
906,3005.9087
907,2190.9927
908,3898.3748
909,8979.184
910,5327.2627
911,668.2596
912,10570.015
913,7446.3164
914,1609.0287
915,9704.579
916,9866.816
917,14028.874
918,7808.488
919,679.45154
920,868.9369
921,3324.1848
922,3574.616
923,487.8544
924,17669.297
925,3929.8806
926,6170.0923
927,763.8562
928,3147.892
929,855.9391
930,3559.3928
931,2871.351
932,751.0701
933,3901.6558
934,4285.091
935,1059.4769
936,952.07324
937,753.86633
938,3923.5046
939,439.30823
940,6070.799
941,3843.646
942,1745.4755
943,587.20544
944,590.0663
945,4283.5938
946,843.216
947,901.50446
948,10041.031
949,9066.398
950,744.24713
951,435.3731
952,2740.2747
953,671.65173
954,742.1026
955,7210.037
956,4642.7925
957,8851.327
958,2448.9526
959,973.10504
960,1779.6046
961,7607.943
962,776.4718
963,2338.0442
964,1137.2264
965,10192.889
966,3083.008
967,5467.731
968,6730.747
969,5075.865
970,10910.319
971,2695.327
972,14852.991
973,1051.235
974,4355.3447
975,1006.7889
976,1620.8544
977,5195.5703
978,1699.1611
979,2100.7795
980,8307.1
981,471.53876
982,1812.8688
983,746.12866
984,3239.126
985,16727.178
986,2493.4248
987,1215.4847
988,1588.3778
989,2294.7288
990,2250.5066
991,2479.6108
992,2202.5105
993,728.28864
994,4150.7324
995,1260.3657
996,631.91187
997,828.4494
998,750.01715
999,846.65204
1000,4826.149
1001,9530.3545
1002,1195.9589
1003,1715.2533
1004,2947.8247
1005,651.3272
1006,1263.7003
1007,4156.9077
1008,662.4846
1009,2741.1301
1010,6355.1167
1011,917.07684
1012,438.50046
1013,6392.1763
1014,7692.55
1015,603.6597
1016,7501.433
1017,835.405
1018,4496.5796
1019,4773.4033
1020,9596.027
1021,2110.2922
1022,1304.823
1023,1204.6531
1024,818.92456
1025,17660.06
1026,871.3656
1027,3510.9329
1028,861.6107
1029,1615.1409
1030,586.28595
1031,628.4376
1032,4808.365
1033,3995.3186
1034,496.5615
1035,1555.5906
1036,711.5381
1037,6530.866
1038,622.20734
1039,10892.388
1040,9362.486
1041,1007.60614
1042,10734.327
1043,4214.4136
1044,15379.257
1045,565.0052
1046,6155.449
1047,690.3125
1048,709.5869
1049,1450.1091
1050,5878.7715
1051,3945.178
1052,3613.9856
1053,9818.346
1054,10927.855
1055,4853.714
1056,16724.682
1057,4771.299
1058,1781.695
1059,9684.322
1060,1876.2318
1061,1628.5608
1062,5892.912
1063,5047.6187
1064,1035.9485
1065,14056.587
1066,7030.438
1067,694.64703
1068,683.673
1069,11978.771
1070,745.369
1071,7146.2393
1072,1372.6757
1073,1332.4098
1074,5689.586
1075,1395.0741
1076,441.34015
1077,12704.034
1078,1001.35364
1079,1460.4639
1080,1735.5583
1081,4890.4595
1082,13651.636
1083,6007.054
1084,726.4153
1085,913.509
1086,12915.94
1087,3790.9426
1088,852.6222
1089,17011.74
1090,7497.2915
1091,6772.544
1092,4111.931
1093,495.0626
1094,4775.4873
1095,12872.582
1096,536.8246
1097,5578.0283
1098,591.94244
1099,2700.051
1100,909.1966
1101,460.48245
1102,914.80945
1103,13227.552
1104,1129.4923
1105,708.7418
1106,865.53424
1107,2192.5732
1108,1722.9346
1109,3146.973
1110,1712.7102
1111,14205.686
1112,1967.7219
1113,1962.6041
1114,10601.316
1115,479.10153
1116,2343.7808
1117,6352.8706
1118,2705.444
1119,1786.4525
1120,4622.2773
1121,3636.4734
1122,1253.2539
1123,1740.9274
1124,845.57794
1125,779.9256
1126,5910.8574
1127,1108.6931
1128,884.2698
1129,16993.59
1130,4501.5815
1131,4514.6855
1132,8052.5747
1133,2427.6826
1134,571.6727
1135,557.8904
1136,547.4904
1137,814.3409
1138,751.9199
1139,1160.6666
1140,814.6867
1141,954.67114
1142,1478.495
1143,4902.3203
1144,586.71106
1145,2887.465
1146,1839.9783
1147,5327.281
1148,8659.386
1149,15581.636
1150,799.1512
1151,5687.66
1152,6834.0015
1153,3881.9014
1154,724.88544
1155,9579.54
1156,2932.558
1157,2608.9756
1158,624.96594
1159,5802.655
1160,8508.37
1161,5184.516
1162,795.75214
1163,17147.143
1164,671.88806
1165,575.664
1166,7661.218
1167,1210.8082
1168,532.49945
1169,1800.6814
1170,853.1031
1171,6289.4297
1172,735.12585
1173,857.2742
1174,3681.7527
1175,1377.844
1176,11901.445
1177,579.5814
1178,1019.52386
1179,3638.478
1180,1191.6927
1181,4406.271
1182,3038.9077
1183,632.33655
1184,6225.978
1185,867.8488
1186,638.4837
1187,713.92706
1188,740.73334
1189,2139.6016
1190,15934.763
1191,541.5045
1192,2050.5232
1193,7211.5474
1194,5337.1533
1195,2544.4233
1196,1132.5984
1197,15273.837
1198,1247.98
1199,13976.86
1200,1028.0897
1201,5454.796
1202,2588.1003
1203,5362.246
1204,973.63776
1205,5126.4785
1206,12183.4375
1207,7927.855
1208,2588.0725
1209,14151.239
1210,11433.903
1211,4740.334
1212,756.98145
1213,718.92303
1214,7905.526
1215,6842.1265
1216,2628.531
1217,1495.0625
1218,1576.5999
1219,6653.168
1220,8204.483
1221,436.7555
1222,12959.014
1223,853.7975
1224,9100.601
1225,4190.416
1226,590.2822
1227,3779.9805
1228,945.2587
1229,574.72705
1230,694.0846
1231,3691.0427
1232,831.4313
1233,2598.4324
1234,3323.2766
1235,3819.5803
1236,2577.822
1237,3325.9226
1238,9677.745
1239,8925.096
1240,1589.6271
1241,436.1469
1242,5499.5684
1243,735.9438
1244,5834.934
1245,5772.949
1246,2147.9138
1247,3837.4001
1248,3062.94
1249,593.7474
1250,8201.799
1251,11005.879
1252,393.215
1253,774.5335
1254,2319.4346
1255,8370.311
1256,1657.8274
1257,893.4921
1258,9122.25
1259,641.02515
1260,5275.8545
1261,760.9795
1262,1058.7721
1263,2730.0022
1264,1335.2589
1265,1659.4606
1266,1203.0039
1267,9098.353
1268,590.89014
1269,5730.3247
1270,840.18896
1271,4234.3853
1272,1303.964
1273,853.3342
1274,708.8226
1275,1042.4968
1276,3191.9697
1277,3749.141
1278,748.94025
1279,1041.6831
1280,1566.279
1281,1748.3331
1282,12395.314
1283,7607.1978
1284,4612.4766
1285,2321.19
1286,2819.009
1287,7032.3384
1288,3584.603
1289,719.58923
1290,2633.1792
1291,4277.818
1292,972.40765
1293,2260.0974
1294,743.4168
1295,6189.887
1296,1296.7662
1297,2011.1733
1298,1708.9963
1299,4111.792
1300,7512.657
1301,530.4263
1302,6912.4873
1303,5605.73
1304,569.59955
1305,844.3722
1306,1846.1984
1307,1636.0198
1308,1826.7754
1309,9085.98
1310,4015.719
1311,2531.709
1312,2518.0918
1313,1870.4551
1314,678.8174
1315,2996.8584
1316,3361.7957
1317,583.2992
1318,821.22473
1319,2017.0933
1320,1098.9186
1321,7459.912
1322,2724.101
1323,15910.209
1324,843.3355
1325,565.42737
1326,954.31744
1327,3893.904
1328,2949.4253
1329,4570.4316
1330,665.00854
1331,1445.223
1332,791.2006
1333,2739.9111
1334,3436.592
1335,4270.9326
1336,4024.8894
1337,798.37274
1338,3297.703
1339,631.8275
1340,5674.093
1341,4532.324
1342,14317.4795
1343,786.663
1344,2020.2621
1345,5332.295
1346,3098.8472
1347,896.87396
1348,790.4495
1349,810.72473
1350,824.9264
1351,542.7346
1352,2626.839
1353,1304.018
1354,6456.5415
1355,13687.484
1356,936.3987
1357,914.67957
1358,1273.1913
1359,682.27637
1360,5060.6187
1361,1317.1425
1362,614.6966
1363,4819.461
1364,14317.881
1365,4363.078
1366,14646.691
1367,625.4953
1368,4123.555
1369,484.45773
1370,1197.4902
1371,1024.8981
1372,2107.1184
1373,15389.838
1374,1018.51074
1375,3333.9624
1376,9196.993
1377,676.38934
1378,13304.668
1379,2493.08
1380,1155.9015
1381,3845.114
1382,794.5913
1383,6709.262
1384,2332.738
1385,905.8209
1386,1025.398
1387,4814.018
1388,16674.281
1389,6838.159
1390,5986.8115
1391,3414.4507
1392,1705.1515
1393,920.6646
1394,10702.239
1395,4443.632
1396,484.00735
1397,1986.8767
1398,604.14984
1399,3077.6426
1400,12452.053
1401,16088.719
1402,7045.1494
1403,7015.9185
1404,8385.912
1405,561.3139
1406,1004.5198
1407,5013.315
1408,686.7045
1409,3286.5989
1410,2412.765
1411,520.39825
1412,970.26086
1413,695.0397
1414,6425.8315
1415,1904.2108
1416,1633.2355
1417,3233.5732
1418,1035.3167
1419,11206.991
1420,6734.9956
1421,1368.6277
1422,4789.753
1423,8649.47
1424,553.46234
1425,1291.7368
1426,7245.1123
1427,1039.3799
1428,570.4629
1429,1678.8867
1430,4586.624
1431,3788.8018
1432,5864.7734
1433,4241.077
1434,10996.719
1435,3852.1375
1436,5424.518
1437,3931.146
1438,941.74615
1439,883.93176
1440,962.23157
1441,905.69104
1442,946.6624
1443,4638.134
1444,4959.653
1445,963.95496
1446,3034.67
1447,13643.551
1448,818.4652
1449,1631.303
1450,806.6167
1451,14959.876
1452,5105.0728
1453,13325.429
1454,780.6497
1455,921.0575
1456,13358.788
1457,3442.5388
1458,4494.5015
1459,881.73016
1460,1558.0991
1461,2697.9263
1462,1076.4746
1463,1141.3232
1464,9013.48
1465,2587.767
1466,8705.269
1467,995.629
1468,2480.269
1469,1727.9626
1470,2918.0364
1471,797.10095
1472,2878.3916
1473,3549.1716
1474,714.41046
1475,925.31305
1476,3894.489
1477,4613.7285
1478,709.35754
1479,2505.879
1480,2588.587
1481,3011.4573
1482,503.26553
1483,3567.9966
1484,4368.4995
1485,1681.7948
1486,11098.055
1487,1055.5874
1488,2189.7146
1489,1723.2244
1490,1104.742
1491,1467.3282
1492,2310.1428
1493,668.774
1494,487.84573
1495,639.64453
1496,4751.353
1497,6061.8936
1498,592.64014
1499,967.9194
1500,14608.573
1501,4779.541
1502,14703.894
1503,5831.4155
1504,503.96423
1505,6306.657
1506,1043.2522
1507,827.2541
1508,4574.11
1509,1898.3689
1510,1894.512
1511,5093.4663
1512,4467.634
1513,3249.9407
1514,427.70035
1515,14409.127
1516,10280.92
1517,2372.9644
1518,1263.7963
1519,830.3705
1520,4756.165
1521,1710.951
1522,7540.128
1523,4640.555
1524,4326.719
1525,1019.5404
1526,6026.01
1527,8757.273
1528,4772.0903
1529,670.76685
1530,888.82324
1531,1444.1237
1532,16403.34
1533,580.115
1534,732.4983
1535,8665.639
1536,4071.7039
1537,2211.9648
1538,1597.733
1539,1303.7268
1540,7895.419
1541,2826.7358
1542,2178.2502
1543,793.82135
1544,11434.182
1545,855.33997
1546,7237.6416
1547,583.7004
1548,2910.516
1549,1162.4432
1550,5041.008
1551,3316.0977
1552,7229.376
1553,1174.9337
1554,4168.5576
1555,2069.003
1556,12366.64
1557,588.07733
1558,4210.632
1559,2383.6218
1560,1057.9282
1561,2756.657
1562,16535.402
1563,3828.6226
1564,4397.2666
1565,1235.9447
1566,3876.4365
1567,12812.261
1568,5158.7256
1569,4814.378
1570,1236.7435
1571,2408.1243
1572,4479.499
1573,16180.345
1574,5043.357
1575,2322.8499
1576,903.7161
1577,10653.264
1578,1683.7533
1579,12474.077
1580,974.1246
1581,663.6884
1582,4725.7554
1583,3208.2488
1584,1345.9576
1585,15204.602
1586,5661.3667
1587,2811.9666
1588,1914.0729
1589,5260.7954
1590,630.7158
1591,870.9808
1592,5686.1406
1593,10399.94
1594,2392.813
1595,8014.8936
1596,3548.2175
1597,4105.9834
1598,1103.5809
1599,755.3762
1600,5710.1143
1601,527.09607
1602,2246.271
1603,6310.496
1604,1809.1881
1605,3964.2336
1606,583.1576
1607,6164.6807
1608,876.8095
1609,8662.089
1610,912.66125
1611,474.16562
1612,11628.735
1613,2326.9697
1614,661.6955
1615,855.1379
1616,1775.672
1617,12545.444
1618,2007.8209
1619,6450.6455
1620,6199.762
1621,17055.793
1622,4709.285
1623,5412.158
1624,2573.3594
1625,4088.819
1626,4994.631
1627,7294.988
1628,717.1562
1629,9355.453
1630,1349.3623
1631,7603.6055
1632,11669.407
1633,6188.131
1634,773.6223
1635,1010.60846
1636,5418.061
1637,7023.915
1638,1838.9009
1639,1059.444
1640,1175.4246
1641,1746.4137
1642,14140.284
1643,931.2347
1644,1561.6947
1645,818.05835
1646,2046.5208
1647,3018.188
1648,908.2863
1649,2772.4082
1650,16837.07
1651,482.11884
1652,5274.527
1653,780.63745
1654,4414.932
1655,12458.478
1656,644.7938
1657,4903.7847
1658,636.8301
1659,1805.4325
1660,16389.803
1661,6792.371
1662,3638.1619
1663,4239.1533
1664,10347.413
1665,10795.366
1666,8729.453
1667,3585.6704
1668,3584.3062
1669,3806.434
1670,953.08014
1671,630.3892
1672,917.6638
1673,1762.4115
1674,1765.9393
1675,655.21924
1676,6958.287
1677,4097.356
1678,484.1248
1679,11957.719
1680,1819.5466
1681,6458.254
1682,11384.471
1683,731.3993
1684,3556.8293
1685,696.79047
1686,1236.1508
1687,1171.7917
1688,3237.942
1689,12536.255
1690,716.29803
1691,11333.228
1692,2745.8093
1693,493.0031
1694,759.2179
1695,15807.047
1696,1952.4164
1697,2576.3901
1698,595.17285
1699,1614.615
1700,986.2619
1701,548.02936
1702,2044.3318
1703,10109.985
1704,701.49725
1705,938.7904
1706,7989.751
1707,14746.093
1708,6701.4844
1709,6890.554
1710,740.547
1711,757.2822
1712,5822.7324
1713,1171.4563
1714,677.421
1715,3606.7288
1716,1655.4396
1717,2710.5718
1718,4009.7153
1719,918.92834
1720,550.2564
1721,7767.154
1722,3846.692
1723,4862.5034
1724,7818.0947
1725,768.18976
1726,16370.172
1727,1066.4474
1728,4877.781
1729,3583.4973
1730,2635.6438
1731,5577.1973
1732,5164.832
1733,6357.435
1734,11285.245
1735,607.92786
1736,2598.017
1737,8605.551
1738,15405.543
1739,4416.2886
1740,756.4064
1741,1780.6145
1742,639.9715
1743,1118.9263
1744,7904.958
1745,1071.8734
1746,1637.814
1747,13662.993
1748,7089.152
1749,6004.2114
1750,1449.0546
1751,1761.2588
1752,2894.1272
1753,6546.5195
1754,2800.3213
1755,4358.7705
1756,3683.1606
1757,686.6578
1758,2822.6802
1759,2073.433
1760,6677.223
1761,5073.2007
1762,497.93784
1763,892.9592
1764,845.63416
1765,2790.0916
1766,11323.558
1767,16229.737
1768,2375.593
1769,671.43384
1770,789.25977
1771,2566.5063
1772,9180.5205
1773,5304.2837
1774,8930.977
1775,1137.6714
1776,976.1057
1777,658.5559
1778,11145.551
1779,1834.7778
1780,8579.399
1781,2928.9934
1782,5748.6123
1783,585.2913
1784,6961.11
1785,14831.663
1786,1587.8044
1787,2902.565
1788,6642.5986
